x,y,depth
24,349,0.2808
28,349,0.2966
32,349,0.3165
36,349,0.3290
40,349,0.3287
44,349,0.3231
48,349,0.3250
52,349,0.3405
56,349,0.3665
60,349,0.3944
64,349,0.4184
68,349,0.4388
72,349,0.4594
76,349,0.4805
80,349,0.4963
84,349,0.4988
88,349,0.4859
92,349,0.4625
96,349,0.4398
100,349,0.4293
104,349,0.4386
108,349,0.4656
112,349,0.5011
116,349,0.5332
120,349,0.5535
124,349,0.5577
128,349,0.5461
132,349,0.5219
136,349,0.4907
140,349,0.4623
144,349,0.4493
148,349,0.4574
152,349,0.4762
156,349,0.4858
160,349,0.4771
164,349,0.4649
168,349,0.4744
172,349,0.5175
176,349,0.5839
180,349,0.6485
184,349,0.6891
188,349,0.6946
192,349,0.6668
196,349,0.6176
200,349,0.5633
204,349,0.5193
208,349,0.4948
212,349,0.4869
216,349,0.4820
220,349,0.4658
224,349,0.4335
228,349,0.3940
232,349,0.3602
236,349,0.3364
240,349,0.3172
244,349,0.2922
248,349,0.2589
252,349,0.2240
256,349,0.1985
260,349,0.1892
264,349,0.1920
268,349,0.1938
272,349,0.1825
276,349,0.1558
280,349,0.1224
284,349,0.0933
288,349,0.0736
292,349,0.0624
296,349,0.0568
300,349,0.0541
304,349,0.0526
308,349,0.0511
312,349,0.0492
316,349,0.0470
320,349,0.0449
324,349,0.0438
328,349,0.0439
332,349,0.0450
336,349,0.0468
340,349,0.0489
344,349,0.0509
348,349,0.0529
352,349,0.0548
356,349,0.0571
360,349,0.0604
364,349,0.0645
368,349,0.0681
372,349,0.0699
376,349,0.0695
380,349,0.0682
384,349,0.0675
388,349,0.0680
392,349,0.0692
396,349,0.0694
400,349,0.0682
404,349,0.0665
408,349,0.0657
412,349,0.0666
416,349,0.0687
420,349,0.0707
424,349,0.0714
428,349,0.0707
432,349,0.0692
436,349,0.0669
440,349,0.0641
444,349,0.0621
448,349,0.0626
452,349,0.0660
456,349,0.0723
460,349,0.0811
464,349,0.0926
468,349,0.1080
472,349,0.1308
476,349,0.1688
480,349,0.2301
484,349,0.3122
488,349,0.3963
492,349,0.4556
496,349,0.4724
500,349,0.4469
504,349,0.3917
508,349,0.3222
512,349,0.2534
516,349,0.1980
520,349,0.1619
524,349,0.1416
528,349,0.1282
532,349,0.1141
536,349,0.0974
540,349,0.0794
544,349,0.0628
548,349,0.0495
552,349,0.0399
556,349,0.0334
560,349,0.0291
564,349,0.0258
568,349,0.0231
572,349,0.0202
576,349,0.0171
580,349,0.0138
584,349,0.0114
588,349,0.0111
592,349,0.0132
596,349,0.0168
600,349,0.0200
604,349,0.0218
608,349,0.0221
612,349,0.0216
616,349,0.0212
620,349,0.0217
624,349,0.0237
628,349,0.0274
632,349,0.0320
636,349,0.0356
0,350,0.2857
4,350,0.2855
8,350,0.2851
12,350,0.2842
16,350,0.2819
20,350,0.2802
24,350,0.2851
28,350,0.3000
32,350,0.3194
36,350,0.3316
40,350,0.3313
44,350,0.3259
48,350,0.3281
52,350,0.3436
56,350,0.3690
60,350,0.3953
64,350,0.4171
68,350,0.4356
72,350,0.4551
76,350,0.4763
80,350,0.4925
84,350,0.4950
88,350,0.4815
92,350,0.4574
96,350,0.4351
100,350,0.4271
104,350,0.4401
108,350,0.4707
112,350,0.5081
116,350,0.5396
120,350,0.5574
124,350,0.5582
128,350,0.5435
132,350,0.5171
136,350,0.4846
140,350,0.4556
144,350,0.4424
148,350,0.4513
152,350,0.4725
156,350,0.4868
160,350,0.4845
164,350,0.4785
168,350,0.4917
172,350,0.5353
176,350,0.5995
180,350,0.6604
184,350,0.6967
188,350,0.6970
192,350,0.6632
196,350,0.6083
200,350,0.5496
204,350,0.5031
208,350,0.4775
212,350,0.4692
216,350,0.4642
220,350,0.4474
224,350,0.4143
228,350,0.3744
232,350,0.3412
236,350,0.3196
240,350,0.3032
244,350,0.2809
248,350,0.2498
252,350,0.2166
256,350,0.1921
260,350,0.1835
264,350,0.1869
268,350,0.1899
272,350,0.1803
276,350,0.1552
280,350,0.1226
284,350,0.0935
288,350,0.0735
292,350,0.0622
296,350,0.0566
300,350,0.0539
304,350,0.0524
308,350,0.0508
312,350,0.0486
316,350,0.0459
320,350,0.0434
324,350,0.0421
328,350,0.0422
332,350,0.0435
336,350,0.0455
340,350,0.0479
344,350,0.0503
348,350,0.0525
352,350,0.0546
356,350,0.0571
360,350,0.0605
364,350,0.0644
368,350,0.0679
372,350,0.0696
376,350,0.0693
380,350,0.0679
384,350,0.0671
388,350,0.0675
392,350,0.0685
396,350,0.0688
400,350,0.0678
404,350,0.0665
408,350,0.0662
412,350,0.0676
416,350,0.0701
420,350,0.0721
424,350,0.0726
428,350,0.0715
432,350,0.0696
436,350,0.0670
440,350,0.0642
444,350,0.0622
448,350,0.0627
452,350,0.0659
456,350,0.0714
460,350,0.0789
464,350,0.0893
468,350,0.1045
472,350,0.1294
476,350,0.1722
480,350,0.2395
484,350,0.3259
488,350,0.4101
492,350,0.4654
496,350,0.4772
500,350,0.4488
504,350,0.3933
508,350,0.3248
512,350,0.2564
516,350,0.2001
520,350,0.1626
524,350,0.1414
528,350,0.1281
532,350,0.1148
536,350,0.0991
540,350,0.0818
544,350,0.0651
548,350,0.0511
552,350,0.0407
556,350,0.0335
560,350,0.0287
564,350,0.0252
568,350,0.0223
572,350,0.0195
576,350,0.0164
580,350,0.0133
584,350,0.0111
588,350,0.0110
592,350,0.0134
596,350,0.0171
600,350,0.0203
604,350,0.0219
608,350,0.0221
612,350,0.0216
616,350,0.0212
620,350,0.0216
624,350,0.0236
628,350,0.0272
632,350,0.0318
636,350,0.0355
0,351,0.2827
4,351,0.2837
8,351,0.2861
12,351,0.2881
16,351,0.2874
20,351,0.2857
24,351,0.2894
28,351,0.3031
32,351,0.3216
36,351,0.3335
40,351,0.3334
44,351,0.3285
48,351,0.3312
52,351,0.3470
56,351,0.3717
60,351,0.3963
64,351,0.4159
68,351,0.4322
72,351,0.4505
76,351,0.4714
80,351,0.4880
84,351,0.4907
88,351,0.4768
92,351,0.4523
96,351,0.4308
100,351,0.4252
104,351,0.4419
108,351,0.4758
112,351,0.5146
116,351,0.5452
120,351,0.5604
124,351,0.5580
128,351,0.5406
132,351,0.5125
136,351,0.4792
140,351,0.4498
144,351,0.4363
148,351,0.4454
152,351,0.4689
156,351,0.4879
160,351,0.4922
164,351,0.4926
168,351,0.5097
172,351,0.5535
176,351,0.6149
180,351,0.6714
184,351,0.7025
188,351,0.6969
192,351,0.6570
196,351,0.5966
200,351,0.5340
204,351,0.4856
208,351,0.4594
212,351,0.4512
216,351,0.4461
220,351,0.4289
224,351,0.3951
228,351,0.3551
232,351,0.3232
236,351,0.3041
240,351,0.2908
244,351,0.2712
248,351,0.2421
252,351,0.2102
256,351,0.1867
260,351,0.1787
264,351,0.1829
268,351,0.1870
272,351,0.1790
276,351,0.1553
280,351,0.1234
284,351,0.0942
288,351,0.0738
292,351,0.0622
296,351,0.0565
300,351,0.0539
304,351,0.0524
308,351,0.0507
312,351,0.0481
316,351,0.0449
320,351,0.0421
324,351,0.0406
328,351,0.0407
332,351,0.0421
336,351,0.0444
340,351,0.0470
344,351,0.0497
348,351,0.0521
352,351,0.0544
356,351,0.0570
360,351,0.0604
364,351,0.0643
368,351,0.0676
372,351,0.0693
376,351,0.0689
380,351,0.0676
384,351,0.0668
388,351,0.0671
392,351,0.0679
396,351,0.0682
400,351,0.0674
404,351,0.0665
408,351,0.0667
412,351,0.0687
416,351,0.0716
420,351,0.0737
424,351,0.0739
428,351,0.0724
432,351,0.0700
436,351,0.0671
440,351,0.0642
444,351,0.0623
448,351,0.0628
452,351,0.0659
456,351,0.0708
460,351,0.0772
464,351,0.0864
468,351,0.1016
472,351,0.1288
476,351,0.1765
480,351,0.2496
484,351,0.3396
488,351,0.4228
492,351,0.4734
496,351,0.4801
500,351,0.4493
504,351,0.3947
508,351,0.3280
512,351,0.2601
516,351,0.2028
520,351,0.1635
524,351,0.1411
528,351,0.1276
532,351,0.1151
536,351,0.1005
540,351,0.0839
544,351,0.0673
548,351,0.0529
552,351,0.0418
556,351,0.0339
560,351,0.0284
564,351,0.0246
568,351,0.0217
572,351,0.0188
576,351,0.0158
580,351,0.0127
584,351,0.0107
588,351,0.0109
592,351,0.0136
596,351,0.0174
600,351,0.0205
604,351,0.0220
608,351,0.0220
612,351,0.0214
616,351,0.0211
620,351,0.0216
624,351,0.0235
628,351,0.0271
632,351,0.0317
636,351,0.0354
0,352,0.2801
4,352,0.2822
8,352,0.2875
12,352,0.2923
16,352,0.2932
20,352,0.2912
24,352,0.2936
28,352,0.3057
32,352,0.3232
36,352,0.3347
40,352,0.3349
44,352,0.3307
48,352,0.3342
52,352,0.3503
56,352,0.3745
60,352,0.3975
64,352,0.4147
68,352,0.4287
72,352,0.4456
76,352,0.4661
80,352,0.4829
84,352,0.4858
88,352,0.4717
92,352,0.4471
96,352,0.4265
100,352,0.4234
104,352,0.4435
108,352,0.4802
112,352,0.5201
116,352,0.5496
120,352,0.5622
124,352,0.5569
128,352,0.5373
132,352,0.5081
136,352,0.4745
140,352,0.4448
144,352,0.4308
148,352,0.4399
152,352,0.4651
156,352,0.4887
160,352,0.4999
164,352,0.5070
168,352,0.5280
172,352,0.5717
176,352,0.6299
180,352,0.6813
184,352,0.7064
188,352,0.6943
192,352,0.6480
196,352,0.5823
200,352,0.5165
204,352,0.4669
208,352,0.4407
212,352,0.4328
216,352,0.4277
220,352,0.4101
224,352,0.3760
228,352,0.3364
232,352,0.3061
236,352,0.2898
240,352,0.2798
244,352,0.2630
248,352,0.2356
252,352,0.2049
256,352,0.1823
260,352,0.1749
264,352,0.1797
268,352,0.1849
272,352,0.1784
276,352,0.1560
280,352,0.1246
284,352,0.0951
288,352,0.0742
292,352,0.0623
296,352,0.0565
300,352,0.0539
304,352,0.0524
308,352,0.0506
312,352,0.0477
316,352,0.0441
320,352,0.0409
324,352,0.0392
328,352,0.0393
332,352,0.0409
336,352,0.0435
340,352,0.0463
344,352,0.0492
348,352,0.0518
352,352,0.0542
356,352,0.0569
360,352,0.0603
364,352,0.0641
368,352,0.0673
372,352,0.0689
376,352,0.0686
380,352,0.0673
384,352,0.0665
388,352,0.0667
392,352,0.0674
396,352,0.0676
400,352,0.0671
404,352,0.0666
408,352,0.0674
412,352,0.0701
416,352,0.0734
420,352,0.0756
424,352,0.0755
428,352,0.0734
432,352,0.0705
436,352,0.0672
440,352,0.0641
444,352,0.0623
448,352,0.0629
452,352,0.0660
456,352,0.0703
460,352,0.0757
464,352,0.0840
468,352,0.0994
472,352,0.1291
476,352,0.1816
480,352,0.2602
484,352,0.3529
488,352,0.4343
492,352,0.4794
496,352,0.4810
500,352,0.4485
504,352,0.3956
508,352,0.3314
512,352,0.2645
516,352,0.2060
520,352,0.1646
524,352,0.1406
528,352,0.1267
532,352,0.1149
536,352,0.1015
540,352,0.0858
544,352,0.0695
548,352,0.0547
552,352,0.0430
556,352,0.0343
560,352,0.0283
564,352,0.0242
568,352,0.0211
572,352,0.0182
576,352,0.0152
580,352,0.0122
584,352,0.0104
588,352,0.0109
592,352,0.0138
596,352,0.0176
600,352,0.0207
604,352,0.0219
608,352,0.0217
612,352,0.0211
616,352,0.0209
620,352,0.0214
624,352,0.0234
628,352,0.0270
632,352,0.0317
636,352,0.0353
0,353,0.2776
4,353,0.2809
8,353,0.2890
12,353,0.2967
16,353,0.2991
20,353,0.2967
24,353,0.2976
28,353,0.3078
32,353,0.3239
36,353,0.3351
40,353,0.3358
44,353,0.3327
48,353,0.3372
52,353,0.3538
56,353,0.3774
60,353,0.3988
64,353,0.4137
68,353,0.4254
72,353,0.4405
76,353,0.4603
80,353,0.4772
84,353,0.4803
88,353,0.4662
92,353,0.4418
96,353,0.4222
100,353,0.4215
104,353,0.4447
108,353,0.4838
112,353,0.5242
116,353,0.5524
120,353,0.5624
124,353,0.5546
128,353,0.5334
132,353,0.5036
136,353,0.4702
140,353,0.4405
144,353,0.4260
148,353,0.4346
152,353,0.4611
156,353,0.4891
160,353,0.5073
164,353,0.5213
168,353,0.5464
172,353,0.5901
176,353,0.6445
180,353,0.6901
184,353,0.7084
188,353,0.6893
192,353,0.6365
196,353,0.5659
200,353,0.4975
204,353,0.4473
208,353,0.4216
212,353,0.4140
216,353,0.4089
220,353,0.3910
224,353,0.3568
228,353,0.3180
232,353,0.2898
236,353,0.2769
240,353,0.2703
244,353,0.2560
248,353,0.2303
252,353,0.2005
256,353,0.1786
260,353,0.1718
264,353,0.1773
268,353,0.1836
272,353,0.1784
276,353,0.1571
280,353,0.1260
284,353,0.0963
288,353,0.0748
292,353,0.0625
296,353,0.0566
300,353,0.0539
304,353,0.0525
308,353,0.0506
312,353,0.0475
316,353,0.0435
320,353,0.0399
324,353,0.0379
328,353,0.0381
332,353,0.0400
336,353,0.0427
340,353,0.0457
344,353,0.0487
348,353,0.0515
352,353,0.0540
356,353,0.0568
360,353,0.0601
364,353,0.0638
368,353,0.0669
372,353,0.0684
376,353,0.0682
380,353,0.0671
384,353,0.0663
388,353,0.0664
392,353,0.0670
396,353,0.0672
400,353,0.0669
404,353,0.0668
408,353,0.0683
412,353,0.0716
416,353,0.0754
420,353,0.0777
424,353,0.0772
428,353,0.0746
432,353,0.0710
436,353,0.0672
440,353,0.0639
444,353,0.0622
448,353,0.0630
452,353,0.0660
456,353,0.0700
460,353,0.0745
464,353,0.0821
468,353,0.0978
472,353,0.1302
476,353,0.1876
480,353,0.2712
484,353,0.3660
488,353,0.4444
492,353,0.4834
496,353,0.4799
500,353,0.4463
504,353,0.3959
508,353,0.3349
512,353,0.2692
516,353,0.2096
520,353,0.1660
524,353,0.1401
528,353,0.1256
532,353,0.1144
536,353,0.1021
540,353,0.0873
544,353,0.0715
548,353,0.0566
552,353,0.0443
556,353,0.0350
560,353,0.0284
564,353,0.0238
568,353,0.0206
572,353,0.0176
576,353,0.0146
580,353,0.0117
584,353,0.0101
588,353,0.0109
592,353,0.0140
596,353,0.0179
600,353,0.0207
604,353,0.0216
608,353,0.0212
612,353,0.0207
616,353,0.0205
620,353,0.0213
624,353,0.0233
628,353,0.0270
632,353,0.0316
636,353,0.0353
0,354,0.2752
4,354,0.2797
8,354,0.2904
12,354,0.3009
16,354,0.3047
20,354,0.3020
24,354,0.3011
28,354,0.3094
32,354,0.3240
36,354,0.3347
40,354,0.3361
44,354,0.3342
48,354,0.3400
52,354,0.3571
56,354,0.3803
60,354,0.4004
64,354,0.4130
68,354,0.4221
72,354,0.4353
76,354,0.4540
80,354,0.4707
84,354,0.4741
88,354,0.4602
92,354,0.4361
96,354,0.4177
100,354,0.4193
104,354,0.4452
108,354,0.4861
112,354,0.5266
116,354,0.5532
120,354,0.5608
124,354,0.5508
128,354,0.5285
132,354,0.4989
136,354,0.4661
140,354,0.4366
144,354,0.4214
148,354,0.4292
152,354,0.4566
156,354,0.4888
160,354,0.5139
164,354,0.5352
168,354,0.5646
172,354,0.6081
176,354,0.6585
180,354,0.6976
184,354,0.7085
188,354,0.6820
192,354,0.6228
196,354,0.5478
200,354,0.4774
204,354,0.4272
208,354,0.4022
212,354,0.3951
216,354,0.3899
220,354,0.3718
224,354,0.3379
228,354,0.3003
232,354,0.2747
236,354,0.2652
240,354,0.2621
244,354,0.2504
248,354,0.2259
252,354,0.1969
256,354,0.1755
260,354,0.1693
264,354,0.1756
268,354,0.1829
272,354,0.1790
276,354,0.1586
280,354,0.1278
284,354,0.0976
288,354,0.0756
292,354,0.0628
296,354,0.0567
300,354,0.0541
304,354,0.0527
308,354,0.0507
312,354,0.0474
316,354,0.0430
320,354,0.0390
324,354,0.0369
328,354,0.0372
332,354,0.0392
336,354,0.0421
340,354,0.0453
344,354,0.0484
348,354,0.0512
352,354,0.0538
356,354,0.0566
360,354,0.0599
364,354,0.0634
368,354,0.0664
372,354,0.0679
376,354,0.0678
380,354,0.0669
384,354,0.0663
388,354,0.0663
392,354,0.0668
396,354,0.0670
400,354,0.0669
404,354,0.0673
408,354,0.0694
412,354,0.0734
416,354,0.0778
420,354,0.0801
424,354,0.0793
428,354,0.0759
432,354,0.0715
436,354,0.0672
440,354,0.0637
444,354,0.0620
448,354,0.0630
452,354,0.0661
456,354,0.0697
460,354,0.0735
464,354,0.0805
468,354,0.0969
472,354,0.1320
476,354,0.1943
480,354,0.2825
484,354,0.3784
488,354,0.4530
492,354,0.4854
496,354,0.4768
500,354,0.4427
504,354,0.3955
508,354,0.3382
512,354,0.2739
516,354,0.2132
520,354,0.1672
524,354,0.1393
528,354,0.1241
532,354,0.1134
536,354,0.1022
540,354,0.0886
544,354,0.0733
548,354,0.0584
552,354,0.0457
556,354,0.0358
560,354,0.0287
564,354,0.0237
568,354,0.0202
572,354,0.0171
576,354,0.0140
580,354,0.0112
584,354,0.0098
588,354,0.0109
592,354,0.0142
596,354,0.0181
600,354,0.0207
604,354,0.0213
608,354,0.0207
612,354,0.0201
616,354,0.0201
620,354,0.0210
624,354,0.0233
628,354,0.0270
632,354,0.0316
636,354,0.0353
0,355,0.2727
4,355,0.2782
8,355,0.2915
12,355,0.3047
16,355,0.3099
20,355,0.3068
24,355,0.3042
28,355,0.3103
32,355,0.3233
36,355,0.3336
40,355,0.3359
44,355,0.3355
48,355,0.3426
52,355,0.3604
56,355,0.3833
60,355,0.4020
64,355,0.4125
68,355,0.4191
72,355,0.4300
76,355,0.4474
80,355,0.4637
84,355,0.4672
88,355,0.4536
92,355,0.4301
96,355,0.4130
100,355,0.4166
104,355,0.4447
108,355,0.4869
112,355,0.5270
116,355,0.5517
120,355,0.5571
124,355,0.5454
128,355,0.5226
132,355,0.4937
136,355,0.4621
140,355,0.4331
144,355,0.4171
148,355,0.4237
152,355,0.4517
156,355,0.4877
160,355,0.5198
164,355,0.5484
168,355,0.5824
172,355,0.6258
176,355,0.6718
180,355,0.7040
184,355,0.7068
188,355,0.6725
192,355,0.6071
196,355,0.5283
200,355,0.4566
204,355,0.4067
208,355,0.3826
212,355,0.3759
216,355,0.3706
220,355,0.3524
224,355,0.3191
228,355,0.2833
232,355,0.2606
236,355,0.2550
240,355,0.2554
244,355,0.2460
248,355,0.2226
252,355,0.1940
256,355,0.1730
260,355,0.1674
264,355,0.1745
268,355,0.1827
272,355,0.1799
276,355,0.1604
280,355,0.1297
284,355,0.0991
288,355,0.0765
292,355,0.0632
296,355,0.0569
300,355,0.0542
304,355,0.0529
308,355,0.0509
312,355,0.0473
316,355,0.0426
320,355,0.0384
324,355,0.0361
328,355,0.0364
332,355,0.0386
336,355,0.0417
340,355,0.0450
344,355,0.0481
348,355,0.0509
352,355,0.0535
356,355,0.0563
360,355,0.0595
364,355,0.0629
368,355,0.0658
372,355,0.0674
376,355,0.0674
380,355,0.0668
384,355,0.0664
388,355,0.0665
392,355,0.0669
396,355,0.0671
400,355,0.0671
404,355,0.0679
408,355,0.0707
412,355,0.0755
416,355,0.0804
420,355,0.0829
424,355,0.0816
428,355,0.0773
432,355,0.0721
436,355,0.0672
440,355,0.0634
444,355,0.0617
448,355,0.0629
452,355,0.0661
456,355,0.0695
460,355,0.0727
464,355,0.0794
468,355,0.0966
472,355,0.1346
476,355,0.2016
480,355,0.2941
484,355,0.3903
488,355,0.4602
492,355,0.4854
496,355,0.4719
500,355,0.4377
504,355,0.3942
508,355,0.3409
512,355,0.2784
516,355,0.2167
520,355,0.1684
524,355,0.1385
528,355,0.1225
532,355,0.1122
536,355,0.1021
540,355,0.0895
544,355,0.0749
548,355,0.0602
552,355,0.0472
556,355,0.0368
560,355,0.0291
564,355,0.0237
568,355,0.0199
572,355,0.0167
576,355,0.0136
580,355,0.0108
584,355,0.0096
588,355,0.0109
592,355,0.0144
596,355,0.0183
600,355,0.0206
604,355,0.0209
608,355,0.0200
612,355,0.0194
616,355,0.0196
620,355,0.0208
624,355,0.0232
628,355,0.0271
632,355,0.0317
636,355,0.0353
0,356,0.2698
4,356,0.2763
8,356,0.2920
12,356,0.3077
16,356,0.3143
20,356,0.3109
24,356,0.3066
28,356,0.3104
32,356,0.3218
36,356,0.3317
40,356,0.3350
44,356,0.3363
48,356,0.3448
52,356,0.3634
56,356,0.3861
60,356,0.4036
64,356,0.4121
68,356,0.4161
72,356,0.4245
76,356,0.4402
80,356,0.4558
84,356,0.4594
88,356,0.4462
92,356,0.4234
96,356,0.4076
100,356,0.4131
104,356,0.4429
108,356,0.4857
112,356,0.5250
116,356,0.5478
120,356,0.5510
124,356,0.5380
128,356,0.5153
132,356,0.4878
136,356,0.4578
140,356,0.4295
144,356,0.4127
148,356,0.4180
152,356,0.4460
156,356,0.4855
160,356,0.5244
164,356,0.5605
168,356,0.5993
172,356,0.6428
176,356,0.6844
180,356,0.7092
184,356,0.7033
188,356,0.6611
192,356,0.5899
196,356,0.5078
200,356,0.4354
204,356,0.3862
208,356,0.3629
212,356,0.3566
216,356,0.3512
220,356,0.3330
224,356,0.3006
228,356,0.2669
232,356,0.2477
236,356,0.2460
240,356,0.2499
244,356,0.2427
248,356,0.2201
252,356,0.1917
256,356,0.1710
260,356,0.1659
264,356,0.1736
268,356,0.1827
272,356,0.1809
276,356,0.1621
280,356,0.1316
284,356,0.1007
288,356,0.0774
292,356,0.0637
296,356,0.0571
300,356,0.0544
304,356,0.0531
308,356,0.0511
312,356,0.0474
316,356,0.0424
320,356,0.0378
324,356,0.0355
328,356,0.0359
332,356,0.0383
336,356,0.0415
340,356,0.0448
344,356,0.0479
348,356,0.0507
352,356,0.0532
356,356,0.0559
360,356,0.0591
364,356,0.0624
368,356,0.0651
372,356,0.0667
376,356,0.0671
380,356,0.0668
384,356,0.0666
388,356,0.0669
392,356,0.0672
396,356,0.0674
400,356,0.0676
404,356,0.0688
408,356,0.0722
412,356,0.0778
416,356,0.0834
420,356,0.0860
424,356,0.0842
428,356,0.0789
432,356,0.0728
436,356,0.0671
440,356,0.0630
444,356,0.0614
448,356,0.0627
452,356,0.0660
456,356,0.0692
460,356,0.0721
464,356,0.0785
468,356,0.0967
472,356,0.1378
476,356,0.2095
480,356,0.3056
484,356,0.4013
488,356,0.4657
492,356,0.4834
496,356,0.4651
500,356,0.4313
504,356,0.3919
508,356,0.3430
512,356,0.2825
516,356,0.2201
520,356,0.1696
524,356,0.1377
528,356,0.1208
532,356,0.1107
536,356,0.1016
540,356,0.0901
544,356,0.0763
548,356,0.0619
552,356,0.0488
556,356,0.0380
560,356,0.0297
564,356,0.0238
568,356,0.0197
572,356,0.0164
576,356,0.0132
580,356,0.0104
584,356,0.0094
588,356,0.0110
592,356,0.0147
596,356,0.0185
600,356,0.0205
604,356,0.0204
608,356,0.0193
612,356,0.0186
616,356,0.0190
620,356,0.0204
624,356,0.0231
628,356,0.0271
632,356,0.0317
636,356,0.0353
0,357,0.2663
4,357,0.2737
8,357,0.2916
12,357,0.3096
16,357,0.3177
20,357,0.3141
24,357,0.3083
28,357,0.3099
32,357,0.3196
36,357,0.3292
40,357,0.3336
44,357,0.3367
48,357,0.3467
52,357,0.3659
56,357,0.3884
60,357,0.4049
64,357,0.4115
68,357,0.4130
72,357,0.4189
76,357,0.4326
80,357,0.4472
84,357,0.4507
88,357,0.4379
92,357,0.4160
96,357,0.4015
100,357,0.4087
104,357,0.4396
108,357,0.4825
112,357,0.5204
116,357,0.5411
120,357,0.5424
124,357,0.5286
128,357,0.5066
132,357,0.4809
136,357,0.4529
140,357,0.4256
144,357,0.4081
148,357,0.4117
152,357,0.4395
156,357,0.4822
160,357,0.5276
164,357,0.5712
168,357,0.6151
172,357,0.6589
176,357,0.6960
180,357,0.7130
184,357,0.6983
188,357,0.6482
192,357,0.5715
196,357,0.4869
200,357,0.4142
204,357,0.3659
208,357,0.3435
212,357,0.3373
216,357,0.3316
220,357,0.3136
224,357,0.2824
228,357,0.2513
232,357,0.2358
236,357,0.2382
240,357,0.2456
244,357,0.2404
248,357,0.2183
252,357,0.1899
256,357,0.1693
260,357,0.1646
264,357,0.1729
268,357,0.1828
272,357,0.1819
276,357,0.1638
280,357,0.1335
284,357,0.1022
288,357,0.0784
292,357,0.0642
296,357,0.0574
300,357,0.0546
304,357,0.0533
308,357,0.0513
312,357,0.0474
316,357,0.0422
320,357,0.0375
324,357,0.0351
328,357,0.0356
332,357,0.0381
336,357,0.0415
340,357,0.0448
344,357,0.0478
348,357,0.0504
352,357,0.0529
356,357,0.0556
360,357,0.0585
364,357,0.0617
368,357,0.0644
372,357,0.0661
376,357,0.0667
380,357,0.0669
384,357,0.0671
388,357,0.0676
392,357,0.0679
396,357,0.0680
400,357,0.0683
404,357,0.0699
408,357,0.0740
412,357,0.0804
416,357,0.0867
420,357,0.0895
424,357,0.0870
428,357,0.0807
432,357,0.0735
436,357,0.0671
440,357,0.0626
444,357,0.0609
448,357,0.0624
452,357,0.0658
456,357,0.0688
460,357,0.0715
464,357,0.0779
468,357,0.0973
472,357,0.1416
476,357,0.2176
480,357,0.3168
484,357,0.4113
488,357,0.4696
492,357,0.4797
496,357,0.4567
500,357,0.4236
504,357,0.3885
508,357,0.3441
512,357,0.2858
516,357,0.2229
520,357,0.1706
524,357,0.1369
528,357,0.1191
532,357,0.1091
536,357,0.1008
540,357,0.0904
544,357,0.0775
548,357,0.0636
552,357,0.0504
556,357,0.0393
560,357,0.0305
564,357,0.0241
568,357,0.0197
572,357,0.0161
576,357,0.0128
580,357,0.0102
584,357,0.0093
588,357,0.0111
592,357,0.0149
596,357,0.0187
600,357,0.0204
604,357,0.0199
608,357,0.0185
612,357,0.0177
616,357,0.0183
620,357,0.0200
624,357,0.0230
628,357,0.0272
632,357,0.0318
636,357,0.0353
0,358,0.2622
4,358,0.2703
8,358,0.2901
12,358,0.3104
16,358,0.3198
20,358,0.3163
24,358,0.3090
28,358,0.3086
32,358,0.3167
36,358,0.3262
40,358,0.3318
44,358,0.3366
48,358,0.3481
52,358,0.3679
56,358,0.3902
60,358,0.4058
64,358,0.4107
68,358,0.4098
72,358,0.4130
76,358,0.4245
80,358,0.4378
84,358,0.4411
88,358,0.4288
92,358,0.4079
96,358,0.3947
100,358,0.4030
104,358,0.4345
108,358,0.4768
112,358,0.5130
116,358,0.5316
120,358,0.5313
124,358,0.5171
128,358,0.4964
132,358,0.4730
136,358,0.4473
140,358,0.4211
144,358,0.4029
148,358,0.4049
152,358,0.4322
156,358,0.4776
160,358,0.5294
164,358,0.5806
168,358,0.6297
172,358,0.6741
176,358,0.7067
180,358,0.7157
184,358,0.6920
188,358,0.6342
192,358,0.5527
196,358,0.4663
200,358,0.3938
204,358,0.3464
208,358,0.3245
212,358,0.3183
216,358,0.3122
220,358,0.2944
224,358,0.2647
228,358,0.2365
232,358,0.2250
236,358,0.2316
240,358,0.2423
244,358,0.2388
248,358,0.2170
252,358,0.1884
256,358,0.1678
260,358,0.1634
264,358,0.1723
268,358,0.1828
272,358,0.1827
276,358,0.1653
280,358,0.1352
284,358,0.1036
288,358,0.0793
292,358,0.0647
296,358,0.0577
300,358,0.0548
304,358,0.0535
308,358,0.0515
312,358,0.0476
316,358,0.0422
320,358,0.0373
324,358,0.0349
328,358,0.0355
332,358,0.0382
336,358,0.0416
340,358,0.0448
344,358,0.0477
348,358,0.0502
352,358,0.0526
356,358,0.0551
360,358,0.0579
364,358,0.0609
368,358,0.0636
372,358,0.0654
376,358,0.0664
380,358,0.0671
384,358,0.0679
388,358,0.0686
392,358,0.0689
396,358,0.0689
400,358,0.0692
404,358,0.0712
408,358,0.0760
412,358,0.0833
416,358,0.0903
420,358,0.0932
424,358,0.0901
428,358,0.0827
432,358,0.0742
436,358,0.0670
440,358,0.0621
444,358,0.0603
448,358,0.0619
452,358,0.0654
456,358,0.0684
460,358,0.0709
464,358,0.0776
468,358,0.0984
472,358,0.1458
476,358,0.2259
